Row_ID,Sprint #,Year,Sprint_Number,Application_Name,Team_Name,Complexity,User story count,test case count,QE_Phase,AI_Used,Baseline_Effort,Actual_Effort,AI_Used_Flag,Effort_Saved,Productivity_Improvement_Pct,Actual_to_Baseline_Ratio,Story_to_Test_Ratio,Baseline_Effort_per_Story
114,2024-S02,2024,2,CRM Sales & Service,CRM Platform QA,High,16.0,69.0,Test Design,Yes,30.23,21.0,1,9.23,30.532583526298378,0.6946741647370162,4.0588235294117645,1.7782352941176471
114,2024-S02,2024,2,CRM Sales & Service,CRM Platform QA,High,16.0,69.0,Automation Development,No,32.9,41.04,0,-8.14,-24.74164133738602,1.2474164133738601,4.0588235294117645,1.9352941176470588
114,2024-S02,2024,2,CRM Sales & Service,CRM Platform QA,High,16.0,69.0,Test Execution,No,10.0,12.0,0,-2.0,-20.0,1.2,4.0588235294117645,0.5882352941176471
114,2024-S02,2024,2,CRM Sales & Service,CRM Platform QA,High,16.0,69.0,Regression Testing,No,22.2,21.8,0,0.3999999999999986,1.8018018018017956,0.981981981981982,4.0588235294117645,1.3058823529411765
114,2024-S02,2024,2,CRM Sales & Service,CRM Platform QA,High,16.0,69.0,Defect Management,No,14.2,15.76,0,-1.5600000000000005,-10.98591549295775,1.1098591549295775,4.0588235294117645,0.8352941176470587
115,2024-S02,2024,2,API Integration Platform,API & Middleware QA,Medium,8.0,94.0,Test Planning,No,9.6,9.1507,0,0.44929999999999914,4.680208333333324,0.9531979166666668,10.444444444444445,1.0666666666666667
115,2024-S02,2024,2,API Integration Platform,API & Middleware QA,Medium,8.0,94.0,Test Design,Yes,38.79,29.29,1,9.5,24.49084815674143,0.7550915184325857,10.444444444444445,4.31
115,2024-S02,2024,2,API Integration Platform,API & Middleware QA,Medium,8.0,94.0,Automation Development,No,49.38,,0,,,,10.444444444444445,5.486666666666667
115,2024-S02,2024,2,API Integration Platform,API & Middleware QA,Medium,8.0,94.0,Test Execution,No,14.21,16.0,0,-1.7899999999999991,-12.596762843068255,1.1259676284306825,10.444444444444445,1.578888888888889
115,2024-S02,2024,2,API Integration Platform,API & Middleware QA,Medium,8.0,94.0,Regression Testing,No,20.1799,22.0,0,-1.8201,-9.019370760013677,1.0901937076001367,10.444444444444445,2.242211111111111
115,2024-S02,2024,2,API Integration Platform,API & Middleware QA,Medium,8.0,94.0,Defect Management,No,15.1,16.46,0,-1.3600000000000012,-9.0066225165563,1.090066225165563,10.444444444444445,1.6777777777777778
116,2024-S02,2024,2,Customer Web Portal,EIP-QA,Medium,12.0,82.0,Test Planning,No,13.26,12.47,0,0.7899999999999991,5.957767722473598,0.940422322775264,6.3076923076923075,1.02
116,2024-S02,2024,2,Customer Web Portal,EIP-QA,Medium,12.0,82.0,Test Design,Yes,34.04,37.51,1,-3.469999999999999,-10.193889541715626,1.1019388954171563,6.3076923076923075,2.6184615384615384
116,2024-S02,2024,2,Customer Web Portal,EIP-QA,Medium,12.0,82.0,Automation Development,Yes,31.85,24.72,1,7.130000000000003,22.386185243328107,0.776138147566719,6.3076923076923075,2.45
116,2024-S02,2024,2,Customer Web Portal,EIP-QA,Medium,12.0,82.0,Test Execution,No,12.55,13.88,0,-1.33,-10.597609561752988,1.10597609561753,6.3076923076923075,0.9653846153846154
116,2024-S02,2024,2,Customer Web Portal,EIP-QA,Medium,12.0,82.0,Regression Testing,No,30.43,29.45,0,0.9800000000000004,3.2205060795267846,0.9677949392047321,6.3076923076923075,2.3407692307692307
116,2024-S02,2024,2,Customer Web Portal,EIP-QA,Medium,12.0,82.0,Defect Management,No,13.0,13.97,0,-0.9700000000000006,-7.461538461538467,1.0746153846153847,6.3076923076923075,1.0
117,2024-S02,2024,2,Mobile Service App,Mobile & Web QE,Low,11.0,85.0,Test Planning,No,12.29,12.33,0,-0.040000000000000924,-0.3254678600488277,1.0032546786004883,7.083333333333333,1.0241666666666667
117,2024-S02,2024,2,Mobile Service App,Mobile & Web QE,Low,11.0,85.0,Test Design,Yes,36.19,23.21,1,12.979999999999997,35.866261398176285,0.6413373860182372,7.083333333333333,3.015833333333333
117,2024-S02,2024,2,Mobile Service App,Mobile & Web QE,Low,11.0,85.0,Automation Development,Yes,37.0,59.57,1,-22.57,-61.0,1.61,7.083333333333333,3.0833333333333335
117,2024-S02,2024,2,Mobile Service App,Mobile & Web QE,Low,11.0,85.0,Test Execution,No,13.4,13.35,0,0.05000000000000071,0.37313432835821425,0.9962686567164178,7.083333333333333,1.1166666666666667
117,2024-S02,2024,2,Mobile Service App,Mobile & Web QE,Low,11.0,85.0,Regression Testing,No,18.84,21.39,0,-2.5500000000000007,-13.53503184713376,1.1353503184713376,7.083333333333333,1.57
117,2024-S02,2024,2,Mobile Service App,Mobile & Web QE,Low,11.0,85.0,Defect Management,No,26.78,26.55,0,0.23000000000000043,0.8588498879761032,0.991411501120239,7.083333333333333,2.231666666666667
118,2024-S03,2024,3,Customer Web Portal,EIP-QA,Medium,16.0,55.0,Test Planning,No,14.13,13.7927,0,0.3373000000000008,2.387119603680119,0.9761288039631988,3.235294117647059,0.8311764705882353
118,2024-S03,2024,3,Customer Web Portal,EIP-QA,Medium,16.0,55.0,Test Design,Yes,20.7,15.15,1,5.549999999999999,26.811594202898547,0.7318840579710145,3.235294117647059,1.2176470588235293
118,2024-S03,2024,3,Customer Web Portal,EIP-QA,Medium,16.0,55.0,Automation Development,Yes,26.5,20.05,1,6.449999999999999,24.339622641509433,0.7566037735849057,3.235294117647059,1.5588235294117647
118,2024-S03,2024,3,Customer Web Portal,EIP-QA,Medium,16.0,55.0,Test Execution,No,8.0,7.3,0,0.7000000000000002,8.750000000000002,0.9125,3.235294117647059,0.47058823529411764
118,2024-S03,2024,3,Customer Web Portal,EIP-QA,Medium,16.0,55.0,Regression Testing,No,18.32,19.5,0,-1.1799999999999997,-6.4410480349344965,1.064410480349345,3.235294117647059,1.0776470588235294
118,2024-S03,2024,3,Customer Web Portal,EIP-QA,Medium,16.0,55.0,Defect Management,No,8.44,8.01,0,0.4299999999999997,5.094786729857817,0.9490521327014219,3.235294117647059,0.4964705882352941
119,2024-S03,2024,3,API Integration Platform,API & Middleware QA,High,15.0,78.0,Test Planning,No,18.18,18.2,0,-0.019999999999999574,-0.11001100110010767,1.001100110011001,4.875,1.13625
119,2024-S03,2024,3,API Integration Platform,API & Middleware QA,High,15.0,78.0,Test Design,Yes,41.6,33.75,1,7.850000000000001,18.87019230769231,0.8112980769230769,4.875,2.6
119,2024-S03,2024,3,API Integration Platform,API & Middleware QA,High,15.0,78.0,Automation Development,No,53.72,54.85,0,-1.1300000000000026,-2.1034996276991857,1.0210349962769918,4.875,3.3575
119,2024-S03,2024,3,API Integration Platform,API & Middleware QA,High,15.0,78.0,Test Execution,No,15.0,15.56,0,-0.5600000000000005,-3.7333333333333365,1.0373333333333334,4.875,0.9375
119,2024-S03,2024,3,API Integration Platform,API & Middleware QA,High,15.0,78.0,Regression Testing,No,38.0,41.53,0,-3.530000000000001,-9.28947368421053,1.0928947368421054,4.875,2.375
119,2024-S03,2024,3,API Integration Platform,API & Middleware QA,High,15.0,78.0,Defect Management,No,30.78,31.99,0,-1.2099999999999973,-3.931124106562694,1.039311241065627,4.875,1.92375
120,2024-S03,2024,3,ERP Operations,ERP Operations QA,Medium,4.0,60.0,Test Planning,No,6.37,7.39,0,-1.0199999999999996,-16.01255886970172,1.1601255886970172,12.0,1.274
120,2024-S03,2024,3,ERP Operations,ERP Operations QA,Medium,4.0,60.0,Test Design,No,26.73,28.2,0,-1.4699999999999989,-5.499438832772162,1.0549943883277215,12.0,5.346
120,2024-S03,2024,3,ERP Operations,ERP Operations QA,Medium,4.0,60.0,Automation Development,No,33.83,36.52,0,-2.690000000000005,-7.951522317469715,1.0795152231746972,12.0,6.766
120,2024-S03,2024,3,ERP Operations,ERP Operations QA,Medium,4.0,60.0,Test Execution,No,10.12,9.18,0,0.9399999999999995,9.288537549407112,0.907114624505929,12.0,2.024
120,2024-S03,2024,3,ERP Operations,ERP Operations QA,Medium,4.0,60.0,Regression Testing,No,18.69,39.58,0,-20.889999999999997,-111.77100053504545,2.1177100053504545,12.0,3.7380000000000004
120,2024-S03,2024,3,ERP Operations,ERP Operations QA,Medium,4.0,60.0,Defect Management,No,15.59,17.41,0,-1.8200000000000003,-11.674150096215524,1.1167415009621553,12.0,3.118
121,2024-S03,2024,3,Mobile Service App,Mobile & Web QE,High,7.0,104.0,Test Planning,No,9.54,10.5,0,-0.9600000000000009,-10.062893081761016,1.1006289308176103,13.0,1.1925
121,2024-S03,2024,3,Mobile Service App,Mobile & Web QE,High,7.0,104.0,Test Design,Yes,55.5,48.84,1,6.659999999999997,11.999999999999995,0.8800000000000001,13.0,6.9375
121,2024-S03,2024,3,Mobile Service App,Mobile & Web QE,High,7.0,104.0,Automation Development,Yes,47.7578,40.13,1,7.627800000000001,15.971841248968754,0.8402815875103125,13.0,5.969725
121,2024-S03,2024,3,Mobile Service App,Mobile & Web QE,High,7.0,104.0,Test Execution,No,19.5,21.1,0,-1.6000000000000014,-8.205128205128212,1.0820512820512822,13.0,2.4375
121,2024-S03,2024,3,Mobile Service App,Mobile & Web QE,High,7.0,104.0,Regression Testing,No,40.85,40.06,0,0.7899999999999991,1.9339045287637677,0.9806609547123624,13.0,5.10625
121,2024-S03,2024,3,Mobile Service App,Mobile & Web QE,High,7.0,104.0,Defect Management,No,17.65,34.22,0,-16.57,-93.88101983002834,1.9388101983002834,13.0,2.20625
122,2024-S03,2024,3,Billing & Payments,Billing & Payments QA,Low,7.0,31.0,Test Planning,No,7.8,8.0,0,-0.20000000000000018,-2.5641025641025665,1.0256410256410258,3.875,0.975
122,2024-S03,2024,3,Billing & Payments,Billing & Payments QA,Low,7.0,31.0,Test Design,No,11.92,10.6,0,1.3200000000000003,11.073825503355707,0.889261744966443,3.875,1.49
122,2024-S03,2024,3,Billing & Payments,Billing & Payments QA,Low,7.0,31.0,Automation Development,No,17.33,18.61,0,-1.2800000000000011,-7.386035776110798,1.0738603577611079,3.875,2.16625
122,2024-S03,2024,3,Billing & Payments,Billing & Payments QA,Low,7.0,31.0,Test Execution,No,4.87,4.0,0,0.8700000000000001,17.864476386036962,0.8213552361396304,3.875,0.60875
122,2024-S03,2024,3,Billing & Payments,Billing & Payments QA,Low,7.0,31.0,Regression Testing,No,8.91,10.8,0,-1.8900000000000006,-21.212121212121218,1.2121212121212122,3.875,1.11375
122,2024-S03,2024,3,Billing & Payments,Billing & Payments QA,Low,7.0,31.0,Defect Management,No,6.41,7.0,0,-0.5899999999999999,-9.204368174726987,1.0920436817472698,3.875,0.80125
123,2024-S03,2024,3,CRM Sales & Service,CRM Platform QA,High,2.0,45.0,Test Planning,No,4.26,4.45,0,-0.1900000000000004,-4.460093896713625,1.0446009389671362,15.0,1.42
123,2024-S03,2024,3,CRM Sales & Service,CRM Platform QA,High,2.0,45.0,Test Design,Yes,23.92,13.8,1,10.120000000000001,42.30769230769231,0.5769230769230769,15.0,7.973333333333334
123,2024-S03,2024,3,CRM Sales & Service,CRM Platform QA,High,2.0,45.0,Automation Development,No,25.6,28.0108,0,-2.4107999999999983,-9.417187499999994,1.094171875,15.0,8.533333333333333
123,2024-S03,2024,3,CRM Sales & Service,CRM Platform QA,High,2.0,45.0,Test Execution,No,9.22,9.49,0,-0.2699999999999996,-2.928416485900212,1.029284164859002,15.0,3.0733333333333337
123,2024-S03,2024,3,CRM Sales & Service,CRM Platform QA,High,2.0,45.0,Regression Testing,No,23.32,25.87,0,-2.5500000000000007,-10.93481989708405,1.1093481989708405,15.0,7.773333333333333
123,2024-S03,2024,3,CRM Sales & Service,CRM Platform QA,High,2.0,45.0,Defect Management,No,10.2096,11.8,0,-1.5904000000000007,-15.577495690330675,1.1557749569033067,15.0,3.4032
124,2024-S03,2024,3,Enterprise Data Platform,Data Platform QA,Medium,6.0,66.0,Test Planning,No,7.45,8.22,0,-0.7700000000000005,-10.335570469798663,1.1033557046979867,9.428571428571429,1.0642857142857143
124,2024-S03,2024,3,Enterprise Data Platform,Data Platform QA,Medium,6.0,66.0,Test Design,No,29.5,48.64,0,-19.14,-64.88135593220339,1.6488135593220339,9.428571428571429,4.214285714285714
124,2024-S03,2024,3,Enterprise Data Platform,Data Platform QA,Medium,6.0,66.0,Automation Development,No,25.76,25.28,0,0.4800000000000004,1.8633540372670823,0.9813664596273292,9.428571428571429,3.68
124,2024-S03,2024,3,Enterprise Data Platform,Data Platform QA,Medium,6.0,66.0,Test Execution,No,9.69,7.0,0,2.6899999999999995,27.760577915376672,0.7223942208462333,9.428571428571429,1.3842857142857141
124,2024-S03,2024,3,Enterprise Data Platform,Data Platform QA,Medium,6.0,66.0,Regression Testing,No,14.17,14.3392,0,-0.16920000000000002,-1.194071983062809,1.011940719830628,9.428571428571429,2.0242857142857145
124,2024-S03,2024,3,Enterprise Data Platform,Data Platform QA,Medium,6.0,66.0,Defect Management,No,16.8,16.0,0,0.8000000000000007,4.761904761904765,0.9523809523809523,9.428571428571429,2.4
125,2024-S04,2024,4,Enterprise Data Platform,Data Platform QA,Medium,4.0,52.0,Test Planning,No,6.06,6.96,0,-0.9000000000000004,-14.85148514851486,1.1485148514851486,10.4,1.212
125,2024-S04,2024,4,Enterprise Data Platform,Data Platform QA,Medium,4.0,52.0,Test Design,No,22.98,24.4,0,-1.4199999999999982,-6.179286335944291,1.061792863359443,10.4,4.596
125,2024-S04,2024,4,Enterprise Data Platform,Data Platform QA,Medium,4.0,52.0,Automation Development,No,23.3,25.56,0,-2.259999999999998,-9.699570815450635,1.0969957081545063,10.4,4.66
125,2024-S04,2024,4,Enterprise Data Platform,Data Platform QA,Medium,4.0,52.0,Test Execution,No,8.14,7.6,0,0.5400000000000009,6.633906633906644,0.9336609336609335,10.4,1.6280000000000001
125,2024-S04,2024,4,Enterprise Data Platform,Data Platform QA,Medium,4.0,52.0,Regression Testing,No,16.67,18.01,0,-1.3399999999999999,-8.03839232153569,1.080383923215357,10.4,3.3340000000000005
125,2024-S04,2024,4,Enterprise Data Platform,Data Platform QA,Medium,4.0,52.0,Defect Management,No,9.7,11.3,0,-1.6000000000000014,-16.49484536082476,1.1649484536082475,10.4,1.94
126,2024-S04,2024,4,CRM Sales & Service,CRM Platform QA,Medium,12.0,43.0,Test Planning,No,13.69,13.4,0,0.28999999999999915,2.118334550766977,0.9788166544923302,3.3076923076923075,1.053076923076923
126,2024-S04,2024,4,CRM Sales & Service,CRM Platform QA,Medium,12.0,43.0,Test Design,Yes,20.01,14.32,1,5.690000000000001,28.435782108945528,0.7156421789105447,3.3076923076923075,1.5392307692307694
126,2024-S04,2024,4,CRM Sales & Service,CRM Platform QA,Medium,12.0,43.0,Automation Development,No,14.59,13.3,0,1.2899999999999991,8.841672378341324,0.9115832762165867,3.3076923076923075,1.1223076923076922
126,2024-S04,2024,4,CRM Sales & Service,CRM Platform QA,Medium,12.0,43.0,Test Execution,No,7.15,7.71,0,-0.5599999999999996,-7.832167832167826,1.0783216783216782,3.3076923076923075,0.55
126,2024-S04,2024,4,CRM Sales & Service,CRM Platform QA,Medium,12.0,43.0,Regression Testing,No,13.93,17.0,0,-3.0700000000000003,-22.03876525484566,1.2203876525484565,3.3076923076923075,1.0715384615384616
126,2024-S04,2024,4,CRM Sales & Service,CRM Platform QA,Medium,12.0,43.0,Defect Management,No,11.17,11.44,0,-0.2699999999999996,-2.4171888988361645,1.0241718889883618,3.3076923076923075,0.8592307692307692
127,2024-S04,2024,4,Customer Web Portal,EIP-QA,Medium,9.0,60.0,Test Planning,No,10.3,11.4,0,-1.0999999999999996,-10.679611650485432,1.1067961165048543,6.0,1.03
127,2024-S04,2024,4,Customer Web Portal,EIP-QA,Medium,9.0,60.0,Test Design,No,26.8,20.8,0,6.0,22.388059701492537,0.7761194029850746,6.0,2.68
127,2024-S04,2024,4,Customer Web Portal,EIP-QA,Medium,9.0,60.0,Automation Development,Yes,22.0,14.62,1,7.380000000000001,33.545454545454554,0.6645454545454546,6.0,2.2
127,2024-S04,2024,4,Customer Web Portal,EIP-QA,Medium,9.0,60.0,Test Execution,No,9.1,8.2,0,0.9000000000000004,9.890109890109894,0.901098901098901,6.0,0.9099999999999999
127,2024-S04,2024,4,Customer Web Portal,EIP-QA,Medium,9.0,60.0,Regression Testing,Yes,21.0,17.93,1,3.0700000000000003,14.61904761904762,0.8538095238095238,6.0,2.1
127,2024-S04,2024,4,Customer Web Portal,EIP-QA,Medium,9.0,60.0,Defect Management,No,10.65,10.0,0,0.6500000000000004,6.1032863849765295,0.9389671361502347,6.0,1.065
128,2024-S04,2024,4,ERP Operations,ERP Operations QA,Medium,6.0,44.0,Test Planning,No,8.03,17.04,0,-9.01,-112.20423412204235,2.1220423412204235,6.285714285714286,1.147142857142857
128,2024-S04,2024,4,ERP Operations,ERP Operations QA,Medium,6.0,44.0,Test Design,No,24.36,24.02,0,0.33999999999999986,1.395730706075533,0.9860426929392446,6.285714285714286,3.48
128,2024-S04,2024,4,ERP Operations,ERP Operations QA,Medium,6.0,44.0,Automation Development,No,39.74,42.1471,0,-2.4071,-6.057121288374432,1.0605712128837443,6.285714285714286,5.677142857142857
128,2024-S04,2024,4,ERP Operations,ERP Operations QA,Medium,6.0,44.0,Test Execution,No,9.3,8.9178,0,0.382200000000001,4.109677419354849,0.9589032258064515,6.285714285714286,1.3285714285714287
128,2024-S04,2024,4,ERP Operations,ERP Operations QA,Medium,6.0,44.0,Regression Testing,No,20.28,20.51,0,-0.23000000000000043,-1.1341222879684438,1.0113412228796845,6.285714285714286,2.8971428571428572
128,2024-S04,2024,4,ERP Operations,ERP Operations QA,Medium,6.0,44.0,Defect Management,No,12.1,14.2045,0,-2.1045,-17.392561983471072,1.1739256198347108,6.285714285714286,1.7285714285714284
129,2024-S04,2024,4,API Integration Platform,API & Middleware QA,Low,9.0,75.0,Test Planning,No,10.05,9.5,0,0.5500000000000007,5.472636815920405,0.9452736318407959,7.5,1.0050000000000001
129,2024-S04,2024,4,API Integration Platform,API & Middleware QA,Low,9.0,75.0,Test Design,Yes,33.51,34.89,1,-1.3800000000000026,-4.118173679498665,1.0411817367949867,7.5,3.351
129,2024-S04,2024,4,API Integration Platform,API & Middleware QA,Low,9.0,75.0,Automation Development,No,39.2852,35.7,0,3.5852000000000004,9.126083105087922,0.9087391689491208,7.5,3.9285200000000002
129,2024-S04,2024,4,API Integration Platform,API & Middleware QA,Low,9.0,75.0,Test Execution,No,11.2,11.0,0,0.1999999999999993,1.7857142857142794,0.9821428571428572,7.5,1.1199999999999999
129,2024-S04,2024,4,API Integration Platform,API & Middleware QA,Low,9.0,75.0,Regression Testing,No,27.82,31.0,0,-3.1799999999999997,-11.430625449317038,1.1143062544931703,7.5,2.782
129,2024-S04,2024,4,API Integration Platform,API & Middleware QA,Low,9.0,75.0,Defect Management,No,14.29,,0,,,,7.5,1.4289999999999998
130,2024-S04,2024,4,Billing & Payments,Billing & Payments QA,High,3.0,51.0,Test Planning,No,7.07,7.3,0,-0.22999999999999954,-3.253182461103247,1.0325318246110324,12.75,1.7675
130,2024-S04,2024,4,Billing & Payments,Billing & Payments QA,High,3.0,51.0,Test Design,No,28.61,31.0,0,-2.3900000000000006,-8.353722474659213,1.0835372247465922,12.75,7.1525
130,2024-S04,2024,4,Billing & Payments,Billing & Payments QA,High,3.0,51.0,Automation Development,No,26.43,25.31,0,1.120000000000001,4.237608777903901,0.957623912220961,12.75,6.6075
130,2024-S04,2024,4,Billing & Payments,Billing & Payments QA,High,3.0,51.0,Test Execution,No,10.1,11.01,0,-0.9100000000000001,-9.00990099009901,1.0900990099009902,12.75,2.525
130,2024-S04,2024,4,Billing & Payments,Billing & Payments QA,High,3.0,51.0,Regression Testing,No,14.73,15.33,0,-0.5999999999999996,-4.073319755600812,1.0407331975560081,12.75,3.6825
130,2024-S04,2024,4,Billing & Payments,Billing & Payments QA,High,3.0,51.0,Defect Management,No,17.59,20.38,0,-2.789999999999999,-15.861284820920973,1.1586128482092097,12.75,4.3975
131,2024-S04,2024,4,Enterprise Data Platform,Data Platform QA,Medium,4.0,52.0,Test Planning,No,6.06,6.96,0,-0.9000000000000004,-14.85148514851486,1.1485148514851486,10.4,1.212
131,2024-S04,2024,4,Enterprise Data Platform,Data Platform QA,Medium,4.0,52.0,Test Design,No,22.98,24.49,0,-1.509999999999998,-6.570931244560478,1.0657093124456047,10.4,4.596
